,WG,period,score,topic_id,topic_title,tpsum,share,tscore
923,3,AR4,6.08205631686939,9144,"{cost, optim, econom}",10.320700333918243,0.5893065509208854,343.69477294114
924,1,AR4,18.6269861733404,9187,"{increas, decreas, effect}",43.45815142373454,0.4286189256353717,887.582780605864
925,2,AR4,21.5002827289617,9187,"{increas, decreas, effect}",43.45815142373454,0.4947353263907904,887.582780605864
926,3,AR4,3.33088252143244,9187,"{increas, decreas, effect}",43.45815142373454,0.07664574797383784,887.582780605864
927,1,AR4,0.9235431677390008,9147,"{coral, reef, bleach}",8.59266525731654,0.10748040800875096,356.66590861560206
928,2,AR4,7.52689923853283,9147,"{coral, reef, bleach}",8.59266525731654,0.8759679346433025,356.66590861560206
929,3,AR4,0.142222851044708,9147,"{coral, reef, bleach}",8.59266525731654,0.01655165734794651,356.66590861560206
930,1,AR4,19.8379652883743,9192,"{ocean, southern, marin}",26.3095878422332,0.7540203749041484,673.8261021127851
931,2,AR4,5.71294984338673,9192,"{ocean, southern, marin}",26.3095878422332,0.2171432664641016,673.8261021127851
932,3,AR4,0.758672710472167,9192,"{ocean, southern, marin}",26.3095878422332,0.028836358631750037,673.8261021127851
933,1,AR4,15.444218428919196,9142,"{region, area, climat}",32.2874924650144,0.4783344028853901,865.74800940106
934,2,AR4,14.595646203661802,9142,"{region, area, climat}",32.2874924650144,0.4520526398721466,865.74800940106
935,3,AR4,2.2476278324334,9142,"{region, area, climat}",32.2874924650144,0.06961295724246319,865.74800940106
936,1,AR4,1.21062351262931,9194,"{crop, yield, wheat}",10.979651255661178,0.11026065258722174,661.911999158879
937,2,AR4,7.514200887032469,9194,"{crop, yield, wheat}",10.979651255661178,0.6843751875232011,661.911999158879
938,3,AR4,2.2548268559994,9194,"{crop, yield, wheat}",10.979651255661178,0.20536415988957726,661.911999158879
939,1,AR4,3.2253939468912898,9128,"{manag, risk, wast}",23.131355236923145,0.13943817445433515,1460.09432964076
940,2,AR4,14.888175109525001,9128,"{manag, risk, wast}",23.131355236923145,0.643636092958355,1460.09432964076
941,3,AR4,5.01778618050686,9128,"{manag, risk, wast}",23.131355236923145,0.21692573258730985,1460.09432964076
942,1,AR4,2.85345778050518,9149,"{sediment, deposit, eros}",6.139493686182768,0.4647708632597874,776.477146102508
943,2,AR4,3.0700746788785,9149,"{sediment, deposit, eros}",6.139493686182768,0.5000533978539392,776.477146102508
944,3,AR4,0.21596122679908894,9149,"{sediment, deposit, eros}",6.139493686182768,0.03517573888627335,776.477146102508
945,1,AR4,3.91362716672656,9152,"{site, differ, peat}",10.251120330675187,0.3817755562790072,533.2894162157401
946,2,AR4,5.51609073084355,9152,"{site, differ, peat}",10.251120330675187,0.5380963790208708,533.2894162157401
947,3,AR4,0.821402433105077,9152,"{site, differ, peat}",10.251120330675187,0.08012806470012196,533.2894162157401
948,1,AR4,18.4914519481769,9157,"{atlant, north, circul}",26.610060455441648,0.6949045448108131,519.853131590784
949,2,AR4,7.677071213101192,9157,"{atlant, north, circul}",26.610060455441648,0.2885025844250293,519.853131590784
950,3,AR4,0.441537294163562,9157,"{atlant, north, circul}",26.610060455441648,0.016592870764157518,519.853131590784
951,1,AR4,18.737588887636498,9159,"{trend, station, observ}",32.827993325657395,0.5707808181193867,917.090910436922
952,2,AR4,13.132219249942901,9159,"{trend, station, observ}",32.827993325657395,0.4000311295201569,917.090910436922
953,3,AR4,0.958185188078008,9159,"{trend, station, observ}",32.827993325657395,0.0291880523604566,917.090910436922
954,1,AR4,6.426032985838809,9161,"{gas, coal, greenhous}",14.442383595898695,0.44494268852294255,866.6459263537171
955,2,AR4,3.60887684190333,9161,"{gas, coal, greenhous}",14.442383595898695,0.24988097137429366,866.6459263537171
956,3,AR4,4.407473768156559,9161,"{gas, coal, greenhous}",14.442383595898695,0.3051763401027639,866.6459263537171
957,1,AR4,3.18005965830607,9177,"{delta, isotop, valu}",5.1369664457616055,0.619054006266649,638.639386119981
958,2,AR4,1.54785533077299,9177,"{delta, isotop, valu}",5.1369664457616055,0.3013170023818417,638.639386119981
959,3,AR4,0.409051456682544,9177,"{delta, isotop, valu}",5.1369664457616055,0.07962899135150925,638.639386119981
960,1,AR4,9.69577436823184,9181,"{cal, holocen, dure}",15.175368208879064,0.6389152628638606,1326.63002944343
961,2,AR4,5.06719988693748,9181,"{cal, holocen, dure}",15.175368208879064,0.3339095181870234,1326.63002944343
962,3,AR4,0.412393953709742,9181,"{cal, holocen, dure}",15.175368208879064,0.027175218949115943,1326.63002944343
963,1,AR4,21.9938542121209,9182,"{warm, global, centuri}",41.00554829998426,0.5363628856080762,935.148549160429
964,2,AR4,16.032798724359697,9182,"{warm, global, centuri}",41.00554829998426,0.3909909607126471,935.148549160429
965,3,AR4,2.97889536350365,9182,"{warm, global, centuri}",41.00554829998426,0.07264615367927646,935.148549160429
966,1,AR4,15.1862969082267,9196,"{variabl, spatial, scale}",26.28287985227253,0.5778018616522963,832.5349827744949
967,2,AR4,10.209489010832,9196,"{variabl, spatial, scale}",26.28287985227253,0.38844636007226746,832.5349827744949
968,3,AR4,0.8870939332138321,9196,"{variabl, spatial, scale}",26.28287985227253,0.03375177827543621,832.5349827744949
969,1,AR4,4.27214565725243,9202,"{methan, oxid, methanotroph}",6.741271668913982,0.6337299351029821,406.26290753330596
970,2,AR4,0.8781544405079129,9202,"{methan, oxid, methanotroph}",6.741271668913982,0.1302653985237452,406.26290753330596
971,3,AR4,1.59097157115364,9202,"{methan, oxid, methanotroph}",6.741271668913982,0.2360046663732727,406.26290753330596
972,1,AR4,1.56500569634545,9219,"{energi, renew, consumpt}",8.925466070048211,0.17534162183387214,931.812370613015
973,2,AR4,1.78451054336914,9219,"{energi, renew, consumpt}",8.925466070048211,0.19993471818323785,931.812370613015
974,3,AR4,5.57594983033362,9219,"{energi, renew, consumpt}",8.925466070048211,0.6247236599828901,931.812370613015
975,1,AR4,11.453766091891401,9221,"{ice, arctic, sheet}",15.783964670093214,0.7256583710931329,429.56716733779297
